person_id,title,count
83415,Westphalia Cup winner,1.0
370846,French Super Cup winner,2.0
53301,European Under-19 champion,1.0
225335,Italian cup winner,1.0
83415,Mecklenburg-Western Pomerania Cup winner,1.0
370846,All titles & victories,
53301,All titles & victories,
225335,Italian Super Cup winner,1.0
83415,Saxony Cup winner,2.0
225335,Portuguese league cup winner,1.0
59800,Danish Cup Winner,1.0
83415,All titles & victories,
225335,Brazilian champion,1.0
59800,German Regionalliga Northeast Champion,1.0
225335,Chinese champion,1.0
225335,All titles & victories,
89522,German Regionalliga Bavaria Champion,1.0
59800,Saxony Cup winner,2.0
89522,Saxony Cup winner,1.0
107219,German Under-17 Bundesliga champion,1.0
146587,German third tier champion,1.0
89522,Bremen Cup winner,2.0
710079,Romanian 2nd Division Champion,1.0
146587,Lower Rhine Cup winner,1.0
50570,French champion,4.0
50570,French cup winner,2.0
50570,Italian cup winner,1.0
10220,German Regionalliga Bavaria Champion,1.0
10220,Schleswig-Holstein Cup winner,1.0
50570,French league cup winner,3.0
50570,French Super Cup winner,1.0
50570,All titles & victories,
391684,San Marinese cup winner,1.0
168741,German second tier champion,1.0
207106,Tunisian Champion,1.0
207106,Tunisian cup winner,2.0
128901,European Under-17 champion,1.0
44666,Italian cup winner (Serie C),1.0
128901,English 2nd tier champion,1.0
292772,Greek champion,1.0
581604,Conference League winner,1.0
292772,Italienischer Zweitligameister,1.0
252743,Top goal scorer,1.0
341878,German Regionalliga West Champion,1.0
363466,Norwegian cup winner,1.0
543666,Italienischer Zweitligameister,1.0
363466,MLS Cup Champion,1.0
341878,Saxony-Anhalt Cup winner,2.0
363466,Danish second tier champion,1.0
341878,Thuringia Cup winner,1.0
363466,Norwegian Super Cup Winner,1.0
198861,Player of the Year,1.0
198861,English 4th tier champion,1.0
363466,Campeones Cup Winner,1.0
296622,Champions League winner,3.0
565060,Top goal scorer,1.0
296622,FIFA Club World Cup winner,4.0
363466,All titles & victories,
296622,Spanish champion,3.0
565060,Lebanese champion,1.0
296622,Uefa Supercup winner,3.0
296622,Spanish cup winner,1.0
463610,French champion,2.0
60028,German second tier champion,1.0
463610,French cup winner,1.0
463610,French league cup winner,1.0
296622,All titles & victories,
463610,French Super Cup winner,1.0
406633,Under-17 World Cup champion,1.0
463610,All titles & victories,
196231,European Under-19 champion,1.0
9247,Lower Saxony Cup winner,1.0
167042,Turkish second tier champion,1.0
130382,Italienischer Zweitligameister,1.0
340073,Romanian champion,2.0
60904,Scottish champion,1.0
91347,Football League Trophy Winner,1.0
131708,Africa Cup winner,1.0
340073,Italian Youth champion (Primavera),1.0
406842,Italian cup winner,1.0
131708,U21 Premier League champion,1.0
212713,Cyprian champion,1.0
340073,Italian Supercoppa winner (Primavera),1.0
25441,Swiss champion,1.0
212713,Cyprian cup winner,1.0
340073,Romanian Super Cup winner,1.0
25441,Swiss cup winner,2.0
212713,Cypriot Super Cup Winner,1.0
340073,All titles & victories,
35564,World Cup winner,1.0
379603,Football League Trophy Winner,1.0
35564,European champion,1.0
35564,Italian champion,3.0
35564,Europa League winner,1.0
403267,Lower Saxony Cup winner,1.0
35564,Italian cup winner,2.0
35564,All titles & victories,
282925,Scudetto Serie D,1.0
34349,English 2nd tier champion,1.0
34349,English 3rd tier champion,1.0
6292,German Under-19 Bundesliga champion,1.0
77815,German Regionalliga Northeast Champion,1.0
77815,Berlin Cup winner,1.0
6292,German third tier champion,1.0
57057,English 3rd tier champion,2.0
85603,Italienischer Zweitligameister,1.0
3768,English Champion,1.0
3768,English League Cup winner,1.0
286297,Conference League winner,1.0
66415,French champion,1.0
66415,French cup winner,1.0
3768,English 2nd tier champion,1.0
232457,German Under-19 Bundesliga champion,1.0
57926,German Regionalliga Bavaria Champion,1.0
33544,English Champion,2.0
66415,French league cup winner,1.0
183720,Dutch Cup winner,1.0
79377,German second tier champion,1.0
66415,French Super Cup winner,1.0
33544,Europa League winner,1.0
183720,Dutch U19 Champion,1.0
232457,German Regionalliga Bavaria Champion,1.0
263918,Player of the Year,1.0
66415,All titles & victories,
33544,English FA Cup winner,1.0
90466,Footballer of the Year,5.0
139208,UEFA Best Player in Europe ,1.0
33544,English League Cup winner,2.0
263918,Russian champion,1.0
139208,Player of the Year,1.0
263918,European Under-17 champion,1.0
50617,Norwegian champion,1.0
41458,German second tier champion,1.0
33544,English Super Cup winner,6.0
280239,Asian Games Gold Medal,1.0
50617,Norwegian cup winner,1.0
139208,Champions League winner,1.0
249063,Scottish Challenge Cup winner,1.0
249063,Scottish Second League Champion,1.0
139208,FIFA Club World Cup winner,1.0
424735,German Under-17 Bundesliga champion,1.0
108391,Austrian Eastern Regionalliga champion,1.0
56601,Dutch champion,1.0
249063,English 3rd tier champion,1.0
424735,German Regionalliga Bavaria Champion,1.0
56601,Dutch Cup winner,3.0
139208,English Champion,1.0
56601,Dutch Super Cup winner,2.0
139208,All titles & victories,
250336,English 4th tier champion,1.0
344151,European Under-17 champion,1.0
559800,English 2nd tier champion,1.0
203411,Danish champion,1.0
10,Footballer of the Year,1.0
200512,African Footballer of the Year,2.0
203411,Danish Youth Champion,1.0
438682,Conference League winner,1.0
10,Top goal scorer,2.0
200512,Top goal scorer,1.0
438682,Brazilian champion,2.0
10,World Cup winner,1.0
200512,Africa Cup winner,1.0
426943,Africa Cup winner,1.0
200512,Champions League winner,1.0
10,German Champion,2.0
438682,Brazilian cup winner,1.0
735,Supercoppa Serie C winner,1.0
10,German cup winner,2.0
200512,FIFA Club World Cup winner,1.0
96754,Top goal scorer,1.0
96754,English Champion,1.0
10,All titles & victories,
735,Italienischer Drittligameister,2.0
200512,All titles & victories,
148824,Hungarian cup winner,1.0
96754,English FA Cup winner,1.0
148824,German second tier champion,1.0
96754,English Super Cup winner,1.0
96754,All titles & victories,
72462,Dutch champion,2.0
72462,Dutch Cup winner,1.0
72462,Dutch Super Cup winner,3.0
75640,Polish champion,1.0
57530,German third tier champion,1.0
352332,Belgian Second League Champion,1.0
361925,Egyptian champion,2.0
72195,Spanish 2nd tier champion,1.0
57530,Berlin Cup winner,1.0
337093,German Regionalliga Northeast Champion,1.0
75640,Polish cup winner,1.0
361925,Egyptian cup winner,2.0
337093,Brandenburg Cup winner,1.0
187729,Baden Cup winner,3.0
337796,English 4th tier champion,1.0
361925,Egyptian Super Cup Winner,1.0
57530,Liechtenstein Cup Winner,2.0
75640,Polish Super Cup winner,1.0
373595,Winner African Nations Championship,1.0
373595,CAF Confederation Cup winner,1.0
361925,Saudi Arabian champion,1.0
373595,Moroccan champion,1.0
139279,French cup winner,1.0
361925,Winner African Nations Championship,1.0
55619,Turkish champion,1.0
55619,Turkish cup winner,1.0
361925,All titles & victories,
25950,German third tier champion,1.0
25950,German Regionalliga Southwest Champion,1.0
177613,English 4th tier champion,1.0
55619,Turkish Super Cup winner,2.0
25950,Wurttemberg Cup winner,1.0
39335,German third tier champion,1.0
39335,Sudwest Cup winner,2.0
25950,Lower Rhine Cup winner,1.0
45760,Top goal scorer,1.0
55619,Greek champion,1.0
45760,German Champion,1.0
55619,Greek cup winner,1.0
39335,Saxony-Anhalt Cup winner,1.0
55619,All titles & victories,
25950,All titles & victories,
45760,English 2nd tier champion,2.0
155038,Italienischer Drittligameister,1.0
155038,Italian cup winner (Serie C),1.0
562290,Bulgarian cup winner,1.0
58995,Danish champion,1.0
562290,Moroccan cup winner,1.0
58995,Danish Cup Winner,1.0
501794,German third tier champion,2.0
61653,Football League Trophy Winner,1.0
501794,German Regionalliga Bavaria Champion,1.0
28947,German cup winner,1.0
501794,Wurttemberg Cup winner,1.0
28947,European Under-21 champion,1.0
149946,Italienischer Drittligameister,1.0
620318,French champion,1.0
61812,French champion,1.0
647392,English 3rd tier champion,1.0
61812,French cup winner,1.0
61812,French league cup winner,1.0
124002,Italienischer Zweitligameister,1.0
61812,Spanish 2nd tier champion,1.0
61812,All titles & victories,
369575,Thuringia Cup winner,1.0
369575,Baden Cup winner,2.0
102413,Top goal scorer,1.0
61605,Italienischer Zweitligameister,1.0
125182,Italienischer Drittligameister,2.0
229004,Spanish champion,1.0
229004,Scottish champion,3.0
51216,German third tier champion,1.0
229004,Scottish cup winner,2.0
230805,Sudbaden Cup winner,1.0
51216,Baden Cup winner,1.0
229004,Scottish league cup winner,3.0
221112,Georgian champion,1.0
126422,Copa América winner,1.0
126422,Italian cup winner,1.0
260166,Footballer of the Year,1.0
229004,English Youth League winner (U18),1.0
260166,South Korean Cup Winner,1.0
229004,All titles & victories,
10054,Football League Trophy Winner,1.0
126422,Brazilian cup winner,1.0
260166,Asian Games Gold Medal,1.0
126422,Under-20 World Cup champion,1.0
126422,Campeonato Brasileiro Série B Champioen,1.0
315102,Top goal scorer,1.0
29241,Copa América winner,1.0
126422,All titles & victories,
29241,Champions League winner,1.0
29241,FIFA Club World Cup winner,1.0
104466,Portuguese cup winner,1.0
34909,Italienischer Zweitligameister,1.0
29241,French champion,7.0
34909,Italienischer Drittligameister,1.0
29241,Italian champion,1.0
104466,Portuguese league cup winner,2.0
469949,German second tier champion,1.0
110923,Italian champion,2.0
29241,All titles & victories,
34909,Italian cup winner (Serie C),1.0
452065,German Regionalliga West Champion,1.0
110923,Italian Super Cup winner,1.0
104466,Croatian champion,4.0
110923,Italian Youth champion (Primavera),1.0
104466,Croatian cup winner,2.0
82097,World Cup winner,1.0
104466,All titles & victories,
110923,Coppa Italia Primavera winner,1.0
110923,Italian Supercoppa winner (Primavera),2.0
110923,All titles & victories,
344009,U21 Premier League champion,2.0
66996,Football League Trophy Winner,1.0
49298,Finnish champion,1.0
49298,Finnish cup winner,3.0
52570,Scottish champion,4.0
52570,Scottish cup winner,3.0
52570,Scottish league cup winner,1.0
52570,English 3rd tier champion,1.0
52570,All titles & victories,
197471,Italian champion,1.0
47544,Swiss champion,1.0
47544,Italienischer Zweitligameister,1.0
197471,Italian cup winner,2.0
52200,Player of the Year,1.0
269306,Sudwest Cup winner,1.0
242299,Uefa Supercup winner,1.0
197471,Italian Super Cup winner,2.0
52200,German Regionalliga Northeast Champion,1.0
487969,French cup winner,1.0
605315,German Regionalliga Southwest Champion,1.0
340428,Cyprian champion,1.0
344600,Champions League winner,1.0
18223,Scottish league cup winner,1.0
242299,Europa League winner,1.0
51174,Europa League winner,2.0
52200,Saxony Cup winner,1.0
283286,German second tier champion,1.0
102647,Italienischer Drittligameister,1.0
287269,Italian cup winner (Serie C),1.0
344600,German Champion,2.0
102647,Italian cup winner (Serie C),2.0
340428,German third tier champion,1.0
51174,English League Cup winner,1.0
287269,Italian Youth champion (Primavera),1.0
18223,MTN8 Cup Winner,1.0
344600,Uefa Supercup winner,1.0
51174,Portuguese champion,4.0
93926,Hessen Cup winner,1.0
344600,German cup winner,1.0
30638,Supercoppa Serie C winner,1.0
51174,Portuguese cup winner,3.0
52576,English 2nd tier champion,1.0
344600,German third tier champion,1.0
42710,Spanish champion,1.0
52576,English 3rd tier champion,2.0
30638,Italian cup winner,1.0
51174,Turkish champion,2.0
90476,Football League Trophy Winner,1.0
51174,All titles & victories,
344600,All titles & victories,
30638,Italienischer Zweitligameister,1.0
90476,English 4th tier champion,1.0
42710,Dutch champion,4.0
163532,Football League Trophy Winner,1.0
30638,Italienischer Drittligameister,1.0
163532,English 4th tier champion,1.0
42710,Dutch Cup winner,2.0
24496,Football League Trophy Winner,1.0
30638,All titles & victories,
42710,Belgian cup winner,1.0
42710,Dutch Super Cup winner,1.0
42710,All titles & victories,
605184,Spanish champion,1.0
343958,Serbian champion,1.0
536837,Italienischer Drittligameister,1.0
536837,Italian Youth champion (Primavera),2.0
536837,Italian Supercoppa winner (Primavera),1.0
203199,Welsh Champion,1.0
661053,Dutch Cup winner,1.0
45184,Europa League winner,2.0
45184,French cup winner,1.0
343632,Scudetto Serie D,1.0
45184,French league cup winner,1.0
45184,Russian cup winner,2.0
45184,Russian Super Cup winner,1.0
320658,Viareggio,1.0
45184,All titles & victories,
372246,Spanish cup winner,1.0
372246,European Under-21 champion,1.0
339335,Dutch U17 Champion,1.0
339335,Dutch U19 Champion,1.0
248590,Irish league cup winner,1.0
198128,Italienischer Drittligameister,1.0
519414,German Regionalliga Bavaria Champion,1.0
123536,English 3rd tier champion,1.0
284237,German Regionalliga Northeast Champion,1.0
618341,Spanish champion,1.0
284237,Brandenburg Cup winner,2.0
92248,Danish champion,1.0
92248,Danish Cup Winner,1.0
207009,Football League Trophy Winner,1.0
383699,Lower Saxony Cup winner,1.0
126664,French champion,2.0
49734,FIFA Club World Cup winner,1.0
126664,Spanish champion,1.0
392085,Conference League winner,1.0
49734,German Champion,2.0
86018,Lower Saxony Cup winner,1.0
126664,Winner UEFA Nations League,1.0
126664,Spanish cup winner,2.0
392085,Italian Youth champion (Primavera),1.0
49734,Uefa Supercup winner,1.0
65263,FIFA Club World Cup winner,2.0
49734,German cup winner,2.0
126664,French cup winner,1.0
127799,Supercoppa Serie C winner,1.0
65263,Spanish champion,2.0
127799,Italienischer Drittligameister,1.0
65263,Spanish cup winner,3.0
126664,All titles & victories,
49734,German Under-19 Bundesliga champion,1.0
65263,Spanish Super Cup winner,1.0
40109,Player of the Year,1.0
49734,All titles & victories,
65263,All titles & victories,
40109,German third tier champion,1.0
40109,Wurttemberg Cup winner,2.0
139352,Torneio Internacional Algarve U17,1.0
3865,Champions League winner,1.0
3865,English Champion,3.0
3865,English FA Cup winner,1.0
94116,German Regionalliga Northeast Champion,1.0
62054,Norwegian champion,4.0
3865,English League Cup winner,1.0
3865,English 2nd tier champion,1.0
146310,Japanese second league Champion,1.0
106676,Top goal scorer,2.0
62054,Norwegian cup winner,2.0
131821,Dutch Cup winner,1.0
62054,Faroese Super Cup winner,1.0
131821,Dutch Super Cup winner,1.0
3865,All titles & victories,
106676,Football League Trophy Winner,2.0
332259,Argentinian champion,1.0
106676,English 3rd tier champion,2.0
146310,AFC Champions League winner,1.0
85904,European Under-17 champion,1.0
75665,Mecklenburg-Western Pomerania Cup winner,1.0
85904,German Regionalliga West Champion,2.0
146310,Japanese league cup winner,1.0
85904,Westphalia Cup winner,1.0
502075,English 3rd tier champion,1.0
122797,Top goal scorer,1.0
122797,Africa Cup winner,1.0
3159,Italienischer Drittligameister,1.0
502075,English Youth League winner (U18),1.0
3159,Italian Youth champion (Primavera),1.0
122797,Mexican Champion Apertura,2.0
93540,German Regionalliga Bavaria Champion,1.0
125281,Slovak champion,2.0
102536,Italienischer Drittligameister,1.0
63531,Italian champion,6.0
346328,German Under-17 Bundesliga champion,1.0
63531,Italian cup winner,4.0
242965,Italian Super Cup winner,1.0
125281,Slovak cup winner,1.0
72422,French cup winner,1.0
50303,Dutch Cup winner,1.0
230608,German Regionalliga Southwest Champion,1.0
11680,Europa League winner,1.0
63531,Italian Super Cup winner,3.0
242965,Italian Youth champion (Primavera),1.0
15546,Champion Westfalenliga 1,1.0
50303,Dutch Super Cup winner,1.0
52135,Italienischer Zweitligameister,1.0
242965,Coppa Italia Primavera winner,2.0
52135,Italian Supercoppa winner (Primavera),1.0
47168,German Under-19 cup winner,1.0
50303,Cyprian cup winner,1.0
47168,German Regionalliga Bavaria Champion,1.0
242965,Italian Supercoppa winner (Primavera),1.0
242965,All titles & victories,
60583,French champion,1.0
3263,Northern Irish champion,1.0
60583,French cup winner,1.0
146164,Top goal scorer,1.0
60583,French Super Cup winner,2.0
